path	symbol	kind	prod_caller_path	prod_caller_symbol	cfg	wire_role	persistence_role	schema_or_format_version	last_writer	last_reader	target_owner	cutover_pr	deletion_pr	deadline	evidence_commit
crates/contracts/src/protocol/client.rs	DebugSubscribeParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	DebugTraceStartParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	DiffArtifactGetParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	EvaluationGetParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	EvaluationLatestParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	EvaluationListParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	EventCursor	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	EventSubscription	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	GoalSetParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	GoalStatusParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	InitializeParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	InitializedResult	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	InterruptParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ItemEvent	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ItemPhase	enum	no-prod-caller	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	MemoryAddParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	MemoryForgetParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	MemoryListParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	MemorySearchParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ModeSwitchParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	NameParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	NumericIdParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ResumeParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ReviewFinding	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ReviewFindingLocation	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ReviewFindingSeverity	enum	executive,interact	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	ReviewFindingStatus	enum	executive,interact	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionEventPage	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionForkParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionInterruptParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionListSnapshot	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionReadBaseline	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionReadSnapshot	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SessionReplayParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SkillInvokeParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	SnapshotRequest	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TaskPhase	enum	executive,interact	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TaskRuntimeFacts	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TaskSettlement	enum	executive,interact	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TaskSnapshot	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TaskStepSnapshot	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransactionReviewAction	enum	executive,interact	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransactionReviewParams	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransactionReviewSnapshot	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransactionSettlementDecision	enum	executive,interact	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransactionSettlementGetParams	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransactionSettlementReceipt	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransientApprovalDecision	enum	no-prod-caller	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransientApprovalScopeHint	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TransientApprovalScopeSubject	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TurnCompletionError	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	TurnCompletionUsage	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	UiSnapshot	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	UnsupportedClientVersion	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	WorkflowSaveParams	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/client.rs	WorkspaceRewindParams	struct	executive,interact	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol + dated legacy compat seam	CGP-01/CGP-02	D6	-	B0+B2+B5+B7+closed
crates/contracts/src/protocol/memory.rs	MemoryAuthorityV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryEvidenceV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryFeedbackReceiptV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryFeedbackRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryFeedbackSignalV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryIntakeStatusV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryLifecycleReceiptV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryLifecycleStateV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryObservationKindV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryObservationReceiptV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryObservationRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryProjectionStateV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryProtocolValidationError	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryRecallItemV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryRecallRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryRecallResultV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryReceiptGetRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryRecordKindV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryScopeKindV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryScopeViewV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryScorecardV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemorySensitivityV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryTemporalStateV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceBindRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceBindingPreviewV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceBindingSpecV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceBindingStateV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceBindingViewV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspacePreviewBindRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceStateV1	enum	no-prod-caller	-	governed	wire	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory.rs	MemoryWorkspaceUnbindRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|mnemosyne	executive|mnemosyne	Gateway protocol; Mnemosyne commands	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenanceBudgetV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenancePhaseV1	enum	no-prod-caller	-	governed	wire	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenanceRunReceiptV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenanceRunRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenanceStatusRequestV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenanceStatusV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemoryMaintenanceTaskV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/protocol/memory_maintenance.rs	MemorySemanticProposalV1	struct	no-prod-caller	-	governed	-	-	-	executive|interact	executive|interact	Gateway protocol; Mnemosyne maintenance	D4+CGP-02	D6	-	B2+B3+B4+closed
crates/contracts/src/types/admission.rs	AdmissionError	enum	no-prod-caller	-	governed	wire	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	AdmissionRequest	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	AuditEventId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetRequest	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetReservationId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetReservationReceipt	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetScope	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetScopeId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetScopeKind	enum	no-prod-caller	-	governed	wire	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	BudgetTransferReceipt	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	CapabilityId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	CapabilityScope	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	ExecutionPermit	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	LeaseRequest	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	PermitId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	PrincipalId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	ResourceLeaseId	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	RevokeReason	enum	no-prod-caller	-	governed	wire	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	RiskLevel	enum	no-prod-caller	-	governed	wire	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	SandboxDecision	enum	no-prod-caller	-	governed	wire	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	SandboxRequirement	enum	no-prod-caller	-	governed	wire	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/admission.rs	UsageReport	struct	no-prod-caller	-	governed	-	-	-	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	Contracts IDs + Kernel admission	D1+K2/K3	D6	-	B0+B1+B3
crates/contracts/src/types/agent_control.rs	AgentApprovalPolicy	enum	no-prod-caller	-	governed	wire	-	-	corpus|executive	corpus|executive	Runtime command/query	RA-01/RA-03	D6	-	B0+B1+B2+closed
crates/contracts/src/types/agent_control.rs	AgentArtifact	struct	no-prod-caller	-	governed	-	-	-	corpus|executive	corpus|executive	Runtime command/query	RA-01/RA-03	D6	-	B0+B1+B2+closed
crates/contracts/src/types/agent_control.rs	AgentAttenuationReport	struct	no-prod-caller	-	governed	-	-	-	corpus|executive	corpus|executive	Runtime command/query	RA-01/RA-03	D6	-	B0+B1+B2+closed
